room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text,reason
Bathroom,towel70times140,Towel70times140,Towel70Times140,30353608,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30353608.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30389235,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30389235.jpg,Length: 140 cm Width: 70 cm Surface density: 500 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30389235,25,35,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30389235.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 5 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 4.6 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50313225,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50313225.jpg,Length: 140 cm Width: 70 cm Surface density: 500 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50313225,25,37,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50313225.jpg,Package Number: 1 Length: 37 cm Width: 25 cm Height: 4 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 3.6 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50353607,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50353607.jpg,Length: 140 cm Width: 70 cm Weight: 392 g,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50353607,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50353607.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60349342,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60349342.jpg,Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60349342,23,35,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60349342.jpg,Package Number: 1 Length: 35 cm Width: 23 cm Height: 4 cm Diameter: Net Weight: 0.55 kg Gross Weight: 0.55 kg Gross Volume: 3.2 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60405210,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60405210.jpg,Length: 140 cm Width: 70 cm Surface density: 475 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60405210,23,36,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60405210.jpg,Package Number: 1 Length: 36 cm Width: 23 cm Height: 4 cm Diameter: Net Weight: 0.51 kg Gross Weight: 0.51 kg Gross Volume: 3.3 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70353654,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70353654.jpg,Weight.: 400 g/m Length: 140 cm Width: 70 cm Weight: 392 g,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70353654,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70353654.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80350985,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80350985.jpg,Length: 140 cm Width: 70 cm Weight: 392 g,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80350985,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80350985.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80353639,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80353639.jpg,Length: 140 cm Width: 70 cm Weight: 392 g,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80353639,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80353639.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80392103,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80392103.jpg,Length: 140 cm Width: 70 cm Surface density: 580 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80392103,25,36,1,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80392103.jpg,Package Number: 1 Length: 36 cm Width: 25 cm Height: 1 cm Diameter: Net Weight: 0.57 kg Gross Weight: 0.57 kg Gross Volume: 1.2 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80430478,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80430478.jpg,Length: 140 cm Width: 70 cm Surface density: 570 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,80430478,18,35,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/80430478.jpg,Package Number: 1 Length: 35 cm Width: 18 cm Height: 10 cm Diameter: Net Weight: 0.67 kg Gross Weight: 0.69 kg Gross Volume: 5.8 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90381255,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90381255.jpg,Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90381255,20,36,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90381255.jpg,Package Number: 1 Length: 36 cm Width: 20 cm Height: 9 cm Diameter: Net Weight: 0.70 kg Gross Weight: 0.72 kg Gross Volume: 6.5 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,20432569,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/20432569.jpg,Length: 140 cm Width: 70 cm Surface density: 390 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,20432569,25,35,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/20432569.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 2 cm Diameter: Net Weight: 0.39 kg Gross Weight: 0.39 kg Gross Volume: 1.8 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,20439405,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/20439405.jpg,Length: 140 cm Width: 70 cm Surface density: 400 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,20439405,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/20439405.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50439324,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50439324.jpg,Length: 140 cm Width: 70 cm Surface density: 500 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50439324,25,35,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50439324.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 4 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 3.2 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50439404,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50439404.jpg,Length: 140 cm Width: 70 cm Surface density: 400 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50439404,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50439404.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70439403,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70439403.jpg,Length: 140 cm Width: 70 cm Surface density: 400 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70439403,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70439403.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70453093,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70453093.jpg,Weight.: 500 g/m Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70453093,25,35,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70453093.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 4 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 3.2 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90447355,55,120,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90447355.jpg,Weight.: 300 g/m Length: 120 cm Width: 55 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90447355,19,31,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90447355.jpg,Package Number: 1 Length: 31 cm Width: 19 cm Height: 2 cm Diameter: Net Weight: 0.22 kg Gross Weight: 0.22 kg Gross Volume: 1.2 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,10442903,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/10442903.jpg,Weight.: 500 g/m Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,10442903,25,35,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/10442903.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 8 cm Diameter: Net Weight: 0.49 kg Gross Weight: 0.49 kg Gross Volume: 7.0 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60442934,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60442934.jpg,Weight.: 500 g/m Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,60442934,25,35,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/60442934.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 8 cm Diameter: Net Weight: 0.49 kg Gross Weight: 0.49 kg Gross Volume: 7.0 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70442919,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70442919.jpg,Weight.: 500 g/m Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70442919,25,35,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70442919.jpg,Package Number: 1 Length: 35 cm Width: 25 cm Height: 8 cm Diameter: Net Weight: 0.49 kg Gross Weight: 0.49 kg Gross Volume: 7.0 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,00377347,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/00377347.jpg,Length: 140 cm Width: 70 cm Surface density: 380 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,00377347,25,36,1,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/00377347.jpg,Package Number: 1 Length: 36 cm Width: 25 cm Height: 1 cm Diameter: Net Weight: 0.39 kg Gross Weight: 0.39 kg Gross Volume: 0.5 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,10381198,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/10381198.jpg,Weight.: 700 g/m Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,10381198,20,36,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/10381198.jpg,Package Number: 1 Length: 36 cm Width: 20 cm Height: 9 cm Diameter: Net Weight: 0.70 kg Gross Weight: 0.72 kg Gross Volume: 6.5 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30159183,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30159183.jpg,Length: 140 cm Width: 70 cm Surface density: 500 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30159183,25,37,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30159183.jpg,Package Number: 1 Length: 37 cm Width: 25 cm Height: 5 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 4.1 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30337091,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30337091.jpg,Length: 140 cm Width: 70 cm Surface density: 400 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,30337091,14,36,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/30337091.jpg,Package Number: 1 Length: 36 cm Width: 14 cm Height: 8 cm Diameter: Net Weight: 0.40 kg Gross Weight: 0.41 kg Gross Volume: 3.8 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,40380871,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/40380871.jpg,Length: 140 cm Width: 70 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,40380871,20,36,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/40380871.jpg,Package Number: 1 Length: 36 cm Width: 20 cm Height: 9 cm Diameter: Net Weight: 0.70 kg Gross Weight: 0.72 kg Gross Volume: 6.5 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50163546,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50163546.jpg,Length: 140 cm Width: 70 cm Surface density: 400 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50163546,15,36,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50163546.jpg,Package Number: 1 Length: 36 cm Width: 15 cm Height: 8 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50353669,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50353669.jpg,Length: 140 cm Width: 70 cm Weight: 392 g,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,50353669,13,30,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/50353669.jpg,Package Number: 1 Length: 30 cm Width: 13 cm Height: 10 cm Diameter: Net Weight: 0.41 kg Gross Weight: 0.41 kg Gross Volume: 3.9 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70159176,70,140,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70159176.jpg,Length: 140 cm Width: 70 cm Surface density: 500 g/m,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,70159176,25,37,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/70159176.jpg,Package Number: 1 Length: 37 cm Width: 25 cm Height: 5 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.50 kg Gross Volume: 4.1 l,package_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90358392,55,120,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90358392.jpg,Weight.: 300 g/m Length: 120 cm Width: 55 cm,missing_dimension
Bathroom,towel70times140,Towel70times140,Towel70Times140,90358392,19,31,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Towels&Bathmats/Towel70times140/90358392.jpg,Package Number: 1 Length: 31 cm Width: 19 cm Height: 2 cm Diameter: Net Weight: 0.22 kg Gross Weight: 0.22 kg Gross Volume: 1.2 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,00281104,58,86,12,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/00281104.jpg,Package Number: 1 Length: 86 cm Width: 58 cm Height: 12 cm Diameter: Net Weight: 26.01 kg Gross Weight: 27.20 kg Gross Volume: 57.1 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,00344106,46,103,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/00344106.jpg,Package Number: 1 Length: 103 cm Width: 46 cm Height: 8 cm Diameter: Net Weight: 17.24 kg Gross Weight: 18.38 kg Gross Volume: 37.0 l Package Number: 2 Length: 103 cm Width: 36 cm Height: 8 cm Diameter: Net Weight: 13.90 kg Gross Weight: 14.66 kg Gross Volume: 29.4 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,10387628,56,76,11,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/10387628.jpg,Package Number: 1 Length: 76 cm Width: 56 cm Height: 11 cm Diameter: Net Weight: 22.39 kg Gross Weight: 23.60 kg Gross Volume: 47.4 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,20217664,56,85,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/20217664.jpg,Package Number: 1 Length: 85 cm Width: 56 cm Height: 14 cm Diameter: Net Weight: 27.31 kg Gross Weight: 29.10 kg Gross Volume: 66.0 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,20344110,58,67,12,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/20344110.jpg,Package Number: 1 Length: 67 cm Width: 58 cm Height: 12 cm Diameter: Net Weight: 21.35 kg Gross Weight: 22.41 kg Gross Volume: 45.2 l,package_dimension
Bathroom,cabinet,BathroomBaseCabinets,Bathroombasecabinets,20387656,47,102,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/VanityUnits/BathroomBaseCabinets/20387656.jpg,Package Number: 1 Length: 102 cm Width: 47 cm Height: 8 cm Diameter: Net Weight: 17.00 kg Gross Weight: 18.10 kg Gross Volume: 36.9 l Package Number: 2 Length: 102 cm Width: 36 cm Height: 8 cm Diameter: Net Weight: 14.35 kg Gross Weight: 15.06 kg Gross Volume: 28.1 l,package_dimension
