room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text
Bedroom,bed,Bed Accessories,Bed Accessories,09208109,160,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/09208109.jpg,Length: 200 cm Width: 160 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,29208108,160,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/29208108.jpg,Length: 200 cm Width: 160 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,09208128,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/09208128.jpg,Length: 200 cm Width: 180 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,89208129,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/89208129.jpg,Length: 200 cm Width: 180 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,29208127,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/29208127.jpg,Length: 200 cm Width: 180 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,49208126,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/49208126.jpg,Length: 200 cm Width: 180 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,09208133,90,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/09208133.jpg,Length: 200 cm Width: 90 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,29208132,90,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/29208132.jpg,Length: 200 cm Width: 90 cm Height: 20 cm
Bedroom,bed,Bed Accessories,Bed Accessories,10307132,90,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/10307132.jpg,Length: 200 cm Width: 90 cm Height: 20 cm Mattress length: 200 cm Mattress width: 90 cm
Bedroom,bed,Bed Accessories,Bed Accessories,10307165,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/10307165.jpg,Length: 200 cm Width: 180 cm Height: 20 cm Mattress length: 200 cm Mattress width: 180 cm
Bedroom,bed,Bed Accessories,Bed Accessories,10313048,160,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/10313048.jpg,Length: 200 cm Width: 160 cm Height: 20 cm Mattress length: 200 cm Mattress width: 160 cm
Bedroom,bed,Bed Accessories,Bed Accessories,20307117,140,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/20307117.jpg,Length: 200 cm Width: 140 cm Height: 20 cm Mattress length: 200 cm Mattress width: 140 cm
Bedroom,bed,Bed Accessories,Bed Accessories,50307125,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/50307125.jpg,Length: 200 cm Width: 180 cm Height: 20 cm Mattress length: 200 cm Mattress width: 180 cm
Bedroom,bed,Bed Accessories,Bed Accessories,50307130,90,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/50307130.jpg,Length: 200 cm Width: 90 cm Height: 20 cm Mattress length: 200 cm Mattress width: 90 cm
Bedroom,bed,Bed Accessories,Bed Accessories,50307168,90,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/50307168.jpg,Length: 200 cm Width: 90 cm Height: 20 cm Mattress length: 200 cm Mattress width: 90 cm
Bedroom,bed,Bed Accessories,Bed Accessories,60307243,90,200,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/60307243.jpg,Length: 200 cm Width: 90 cm Height: 8 cm Mattress length: 200 cm Mattress width: 90 cm
Bedroom,bed,Bed Accessories,Bed Accessories,70313050,160,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/70313050.jpg,Length: 200 cm Width: 160 cm Height: 20 cm Mattress length: 200 cm Mattress width: 160 cm
Bedroom,bed,Bed Accessories,Bed Accessories,80307124,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/80307124.jpg,Length: 200 cm Width: 180 cm Height: 20 cm Mattress length: 200 cm Mattress width: 180 cm
Bedroom,bed,Bed Accessories,Bed Accessories,80307162,140,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/80307162.jpg,Length: 200 cm Width: 140 cm Height: 20 cm Mattress length: 200 cm Mattress width: 140 cm
Bedroom,bed,Bed Accessories,Bed Accessories,80307237,140,200,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/80307237.jpg,Length: 200 cm Width: 140 cm Height: 8 cm Mattress length: 200 cm Mattress width: 140 cm
Bedroom,bed,Bed Accessories,Bed Accessories,80307242,80,200,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/80307242.jpg,Length: 200 cm Width: 80 cm Height: 8 cm Mattress length: 200 cm Mattress width: 80 cm
Bedroom,bed,Bed Accessories,Bed Accessories,00307123,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/00307123.jpg,Length: 200 cm Width: 180 cm Height: 20 cm Mattress length: 200 cm Mattress width: 180 cm
Bedroom,bed,Bed Accessories,Bed Accessories,20307122,180,200,20,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bedroom/Bedroom/Beds/Bed Accessories/20307122.jpg,Length: 200 cm Width: 180 cm Height: 20 cm Mattress length: 200 cm Mattress width: 180 cm
